,Reviews,Size,Price,Last.Updated,Minimum.Android.Version,install,Content,Cluster
0,0.0019529212172701945,0.028300031123398725,0.08844354738109163,0.5934668523024126,0.23632472757261533,0.0005765311282943633,0.006389699898644834,1.0
1,0.006717723763734989,0.0202527616371812,3.12553168161106e-15,0.0910089755643729,0.4064573201530779,0.00210873061534175,0.7968486783572191,2.0
2,0.032828965238778346,0.05165595843435457,0.02214140965227496,0.07502022941272783,0.4398492119879795,0.02468338295224689,0.059428013796735346,3.0
3,0.0023888891352554153,0.0242137443391365,0.5194074917756974,0.06743411393381854,0.4353722148811925,0.000158040471238857,1.34544283959745e-17,4.0
