,Reviews,Size,Price,Last.Updated,Minimum.Android.Version,install,Content,Cluster
0,0.021048411959261576,0.02831260737273615,0.02391999541445155,0.05598742857784426,0.4744752060781194,0.01353700151441402,0.009666313464678642,1.0
1,0.00536032940931265,0.596326983162969,8.185479784349205e-179,0.19304640614282298,0.428690376338887,0.00113563280647481,0.0,2.0
2,0.0021585395616918455,0.024327664592885958,0.016254737889768296,0.3683188758867335,0.33813159253592406,0.0008239809760549398,0.03846990638049511,3.0
3,0.004260125811732551,0.025363706318188118,0.4272183733447136,0.05678931401422144,0.468700248043559,0.0006941946828516479,0.1045901685657474,4.0
4,0.0016284748858656699,0.0547138457230061,0.23069937838598,0.8714956993139659,0.140018512174111,0.000318877272609058,4.5157975775389597e-10,5.0
5,0.009412250426986233,0.024661367414035535,1.7079044777642344e-11,0.058259589543807534,0.4327096412587957,0.0029529655827531865,0.5350810765707873,6.0
